unit_id,cycle,true_rul,s3_hpc_temp,s4_lpt_temp,s7_hpc_press,s9_core_speed,s11_lpt_press
6,143,37,1594.10,1412.94,552.25,9062.8,47.403
6,144,36,1591.26,1413.45,551.53,9054.8,47.316
6,145,35,1593.01,1413.40,551.92,9074.9,47.283
6,146,34,1593.55,1413.37,551.99,9063.6,47.271
6,147,33,1594.85,1415.32,551.88,9056.9,47.269
6,148,32,1595.80,1414.36,552.11,9070.4,47.293
6,149,31,1593.22,1412.68,551.93,9063.0,47.286
6,150,30,1593.15,1414.95,551.68,9067.2,47.216
6,151,29,1595.37,1414.96,551.10,9066.3,47.269
6,152,28,1594.80,1417.04,551.47,9066.8,47.207
6,153,27,1595.59,1416.31,551.36,9061.0,47.329
6,154,26,1594.22,1415.93,551.53,9063.9,47.177
6,155,25,1593.77,1417.44,551.19,9078.9,47.197
6,156,24,1595.00,1416.62,551.37,9067.4,47.272
6,157,23,1595.23,1416.22,550.69,9061.8,47.210
6,158,22,1596.05,1417.23,551.54,9074.4,47.214
6,159,21,1595.13,1417.63,550.92,9068.3,47.190
6,160,20,1596.33,1418.14,550.84,9071.8,47.238
6,161,19,1596.41,1419.98,550.67,9065.9,47.233
6,162,18,1596.77,1419.47,550.18,9077.0,47.242
6,163,17,1596.51,1418.21,551.34,9070.0,47.161
6,164,16,1596.19,1419.58,550.70,9075.6,47.127
6,165,15,1597.08,1420.66,551.00,9068.1,47.246
6,166,14,1598.62,1421.60,550.61,9065.3,47.178
6,167,13,1599.74,1420.18,550.44,9074.1,47.035
6,168,12,1600.53,1420.54,550.64,9074.9,47.237
6,169,11,1599.82,1421.51,550.15,9078.6,47.074
6,170,10,1600.32,1421.11,550.72,9076.9,47.194
6,171,9,1600.18,1420.90,550.02,9079.2,47.164
6,172,8,1601.37,1423.22,549.91,9074.6,47.155
6,173,7,1598.89,1424.74,550.26,9082.3,47.065
6,174,6,1602.05,1425.63,549.66,9081.2,47.138
6,175,5,1600.14,1424.46,550.23,9077.0,47.190
6,176,4,1600.36,1423.06,549.95,9079.8,47.090
6,177,3,1602.66,1425.28,550.09,9079.8,47.149
6,178,2,1601.99,1427.04,549.51,9088.2,47.115
6,179,1,1601.57,1426.83,549.71,9084.4,47.168
6,180,0,1603.27,1425.47,549.89,9082.0,47.134
7,1,145,1585.23,1402.92,553.94,9050.8,47.501
7,2,144,1585.97,1404.08,553.49,9047.1,47.538
7,3,143,1585.13,1405.57,553.95,9052.6,47.497
7,4,142,1584.02,1404.28,553.43,9049.0,47.482
7,5,141,1584.18,1404.50,553.35,9054.0,47.417
7,6,140,1584.18,1402.71,553.63,9043.3,47.423
7,7,139,1585.88,1403.83,553.45,9050.8,47.457
7,8,138,1586.57,1404.71,553.89,9053.2,47.443
7,9,137,1584.94,1405.49,553.31,9053.4,47.444
7,10,136,1584.77,1403.50,553.85,9049.8,47.429
7,11,135,1584.44,1402.29,553.58,9048.2,47.458
7,12,134,1586.57,1403.45,553.49,9047.5,47.458
7,13,133,1585.47,1404.66,554.05,9053.4,47.436
7,14,132,1586.64,1403.68,553.83,9054.5,47.478
7,15,131,1583.21,1404.01,554.06,9045.3,47.488
7,16,130,1585.31,1405.07,553.59,9053.5,47.458
7,17,129,1586.41,1406.51,554.26,9051.7,47.566
7,18,128,1585.48,1403.18,553.79,9052.7,47.491
7,19,127,1584.10,1403.02,553.70,9051.9,47.483
7,20,126,1585.11,1403.25,554.32,9046.2,47.515
7,21,125,1585.59,1405.15,553.67,9049.5,47.453
7,22,124,1584.62,1404.20,554.27,9045.5,47.417
7,23,123,1584.39,1403.92,553.76,9052.7,47.452
7,24,122,1585.24,1404.36,553.87,9052.5,47.444
7,25,121,1586.32,1406.29,554.01,9050.8,47.481
7,26,120,1584.12,1404.16,553.58,9051.8,47.414
7,27,119,1584.72,1402.32,553.45,9051.2,47.407
7,28,118,1585.85,1403.14,553.94,9047.3,47.469
7,29,117,1583.77,1403.59,553.55,9053.1,47.473
7,30,116,1584.01,1403.82,553.57,9053.3,47.514
7,31,115,1583.85,1404.74,553.55,9049.1,47.452
7,32,114,1586.45,1403.10,554.05,9045.9,47.388
7,33,113,1585.02,1404.02,552.95,9054.1,47.343
7,34,112,1584.88,1405.19,554.46,9048.7,47.378
7,35,111,1586.03,1404.78,553.65,9047.8,47.414
7,36,110,1584.72,1404.28,553.63,9048.5,47.482
7,37,109,1583.81,1403.66,553.30,9050.4,47.353
7,38,108,1585.71,1402.82,553.27,9048.7,47.536
7,39,107,1585.57,1402.27,553.40,9048.6,47.562
7,40,106,1584.25,1403.16,554.26,9050.7,47.503
7,41,105,1584.42,1403.91,554.19,9049.5,47.506
7,42,104,1585.31,1403.06,553.80,9053.4,47.483
7,43,103,1584.97,1402.30,553.26,9044.5,47.424
7,44,102,1584.70,1402.67,554.11,9045.6,47.381
7,45,101,1585.07,1404.88,554.42,9052.0,47.529
7,46,100,1584.03,1405.94,553.24,9048.2,47.478
7,47,99,1583.72,1403.17,553.47,9048.9,47.521
7,48,98,1585.01,1403.58,552.93,9051.6,47.490
7,49,97,1583.64,1403.94,553.86,9053.4,47.414
7,50,96,1584.30,1403.59,554.19,9053.7,47.449
7,51,95,1585.82,1401.87,554.04,9046.1,47.538
7,52,94,1584.15,1403.23,553.97,9052.3,47.428
7,53,93,1585.30,1404.45,553.92,9048.6,47.475
7,54,92,1586.13,1402.90,553.55,9050.1,47.397
7,55,91,1583.56,1404.98,553.13,9048.6,47.488
7,56,90,1585.21,1403.65,553.47,9051.2,47.401
7,57,89,1585.21,1404.13,553.85,9047.8,47.552
7,58,88,1585.29,1403.75,553.88,9047.3,47.431
7,59,87,1586.91,1403.31,553.78,9048.4,47.398
7,60,86,1585.34,1404.03,554.07,9052.8,47.495
7,61,85,1584.27,1404.58,554.00,9046.4,47.434
7,62,84,1583.84,1404.60,554.00,9055.0,47.439
7,63,83,1585.38,1404.91,553.57,9046.9,47.414
7,64,82,1584.77,1403.27,553.59,9053.2,47.444
7,65,81,1585.33,1403.61,553.59,9051.2,47.455
7,66,80,1585.76,1405.34,553.56,9053.3,47.393
7,67,79,1586.86,1403.53,553.96,9046.5,47.439
7,68,78,1586.50,1403.59,554.40,9050.5,47.494
7,69,77,1585.66,1404.82,553.29,9048.9,47.503
7,70,76,1585.14,1404.64,553.24,9048.9,47.498
7,71,75,1584.48,1405.26,553.74,9050.1,47.426
7,72,74,1585.20,1404.37,553.94,9049.6,47.529
7,73,73,1585.94,1404.33,553.93,9053.4,47.354
7,74,72,1584.97,1404.87,553.14,9058.7,47.476
7,75,71,1585.90,1404.80,553.41,9044.7,47.346
7,76,70,1587.54,1406.67,553.39,9055.0,47.455
7,77,69,1586.64,1404.11,552.99,9056.2,47.329
7,78,68,1586.15,1405.22,553.37,9053.4,47.391
7,79,67,1586.71,1405.83,554.10,9047.6,47.424
7,80,66,1586.88,1405.64,553.04,9057.1,47.437
7,81,65,1585.66,1406.43,553.92,9052.8,47.417
7,82,64,1588.07,1405.34,553.90,9056.6,47.369
7,83,63,1586.42,1405.92,552.79,9054.4,47.368
7,84,62,1587.35,1405.42,553.58,9056.3,47.374
7,85,61,1587.55,1406.84,553.72,9050.4,47.398
7,86,60,1586.91,1407.00,553.39,9052.0,47.385
7,87,59,1588.36,1408.39,553.34,9054.1,47.388
7,88,58,1588.20,1407.57,552.66,9056.9,47.353
7,89,57,1586.79,1406.08,553.05,9051.6,47.277
7,90,56,1587.82,1407.35,553.03,9053.3,47.481
7,91,55,1588.70,1407.56,553.01,9060.8,47.434
7,92,54,1587.35,1407.36,552.76,9054.6,47.353
7,93,53,1588.68,1409.13,553.22,9055.3,47.297
7,94,52,1588.01,1408.23,552.53,9060.8,47.316
7,95,51,1589.53,1407.42,553.06,9056.7,47.447
7,96,50,1588.33,1408.67,552.70,9057.0,47.350
7,97,49,1589.17,1409.11,552.14,9061.4,47.507
7,98,48,1589.88,1408.65,552.41,9060.4,47.379
7,99,47,1589.62,1410.60,552.05,9061.3,47.368
7,100,46,1589.26,1408.89,552.66,9063.9,47.340
7,101,45,1589.59,1410.62,553.12,9060.9,47.374
7,102,44,1591.47,1411.14,552.28,9053.7,47.297
7,103,43,1589.83,1411.58,552.71,9060.8,47.275
7,104,42,1592.37,1410.88,552.60,9060.7,47.345
7,105,41,1591.62,1410.91,552.75,9055.4,47.278
7,106,40,1592.43,1412.35,553.07,9061.6,47.411
7,107,39,1590.14,1410.83,552.52,9055.7,47.311
7,108,38,1592.80,1412.85,552.20,9060.6,47.327
7,109,37,1592.57,1412.09,552.25,9066.4,47.301
7,110,36,1592.41,1413.42,552.25,9066.1,47.256
7,111,35,1592.18,1412.84,551.76,9057.2,47.140
7,112,34,1593.80,1412.19,552.44,9066.5,47.277
7,113,33,1593.59,1414.28,551.58,9064.3,47.243
7,114,32,1593.88,1413.57,551.82,9064.4,47.294
7,115,31,1594.95,1414.31,552.16,9067.0,47.353
7,116,30,1593.61,1415.48,551.71,9055.3,47.223
7,117,29,1594.61,1415.64,551.28,9067.0,47.297
7,118,28,1594.38,1416.16,551.78,9066.6,47.242
7,119,27,1595.51,1416.25,551.13,9068.0,47.204
7,120,26,1594.18,1415.58,551.49,9069.0,47.236
7,121,25,1594.94,1416.05,551.73,9058.2,47.236
7,122,24,1596.74,1417.31,551.73,9061.6,47.184
7,123,23,1596.20,1418.58,550.94,9067.8,47.260
7,124,22,1594.91,1418.00,550.41,9071.4,47.185
7,125,21,1596.00,1418.47,551.28,9070.2,47.278
7,126,20,1595.29,1418.42,550.84,9073.9,47.258
7,127,19,1597.52,1420.08,551.35,9070.7,47.218
7,128,18,1597.72,1419.08,551.16,9063.9,47.306
7,129,17,1597.58,1417.86,550.60,9064.8,47.152
7,130,16,1597.72,1421.05,550.93,9073.6,47.144
7,131,15,1597.48,1419.39,550.52,9072.1,47.181
7,132,14,1598.17,1419.83,550.70,9072.8,47.109
7,133,13,1598.78,1420.71,550.12,9072.4,47.212
7,134,12,1598.16,1420.07,550.42,9077.2,47.267
7,135,11,1599.91,1422.55,550.55,9073.2,47.203
7,136,10,1599.63,1422.30,550.09,9077.8,47.158
7,137,9,1600.20,1422.28,550.21,9078.4,47.138
7,138,8,1599.07,1421.06,550.28,9075.7,47.065
7,139,7,1600.75,1423.06,550.00,9078.7,47.211
7,140,6,1602.02,1423.67,550.04,9079.0,47.155
7,141,5,1601.10,1424.10,549.52,9079.3,47.157
7,142,4,1601.26,1424.26,549.58,9075.2,47.137
7,143,3,1601.40,1423.16,549.50,9076.8,47.159
7,144,2,1602.46,1424.38,549.58,9085.4,47.160
7,145,1,1601.76,1426.63,549.66,9084.2,47.098
7,146,0,1603.95,1424.96,549.52,9086.3,46.980
8,1,197,1584.69,1404.97,554.23,9055.0,47.464
8,2,196,1583.43,1404.41,554.11,9049.7,47.537
8,3,195,1585.69,1404.51,554.13,9051.2,47.325
8,4,194,1584.60,1405.08,553.56,9049.2,47.398
8,5,193,1586.43,1405.51,553.53,9050.5,47.416
8,6,192,1585.49,1404.46,554.04,9051.2,47.597
8,7,191,1584.18,1402.46,553.68,9044.5,47.375
8,8,190,1584.20,1403.17,553.51,9051.8,47.425
8,9,189,1584.86,1404.80,553.57,9049.1,47.468
8,10,188,1583.45,1401.85,553.90,9051.7,47.553
8,11,187,1585.13,1404.74,553.74,9051.0,47.533
8,12,186,1583.30,1404.37,554.44,9051.0,47.533
8,13,185,1584.50,1403.97,553.81,9042.2,47.392
8,14,184,1584.12,1404.74,554.06,9051.1,47.491
8,15,183,1584.87,1405.08,553.80,9050.2,47.437
8,16,182,1585.55,1403.62,554.09,9046.0,47.395
8,17,181,1585.55,1403.92,553.66,9053.1,47.420
8,18,180,1584.84,1405.26,554.26,9055.5,47.436
8,19,179,1585.98,1403.15,553.53,9041.8,47.534
8,20,178,1584.31,1403.89,553.53,9052.4,47.431
8,21,177,1583.96,1404.40,553.37,9047.1,47.345
8,22,176,1583.86,1404.16,553.21,9044.8,47.450
8,23,175,1584.57,1405.79,554.35,9047.0,47.478
8,24,174,1585.60,1403.46,553.35,9050.0,47.441
8,25,173,1584.65,1404.40,553.57,9046.0,47.455
8,26,172,1585.31,1402.94,554.08,9043.8,47.421
8,27,171,1584.79,1403.43,553.63,9056.5,47.407
8,28,170,1586.95,1404.39,553.83,9051.7,47.576
8,29,169,1584.21,1402.99,553.57,9050.1,47.364
8,30,168,1585.02,1405.52,553.85,9049.0,47.419
8,31,167,1585.72,1403.26,554.35,9056.8,47.463
8,32,166,1584.99,1404.93,554.13,9047.2,47.424
8,33,165,1583.94,1404.37,554.00,9045.3,47.427
8,34,164,1583.92,1403.19,553.97,9047.4,47.435
8,35,163,1583.70,1404.17,553.79,9047.4,47.441
8,36,162,1585.14,1403.27,553.36,9056.3,47.418
8,37,161,1584.92,1404.91,554.86,9045.6,47.472
8,38,160,1584.43,1403.52,553.58,9046.1,47.448
8,39,159,1583.82,1404.85,553.82,9051.5,47.427
8,40,158,1584.71,1404.26,553.45,9048.7,47.407
8,41,157,1584.29,1402.10,554.20,9047.6,47.508
8,42,156,1585.86,1402.84,553.47,9059.0,47.538
8,43,155,1584.97,1404.23,553.61,9051.5,47.414
8,44,154,1583.37,1402.81,553.81,9046.0,47.447
8,45,153,1584.14,1403.30,554.06,9050.9,47.450
8,46,152,1585.70,1404.43,554.23,9048.4,47.429
8,47,151,1583.96,1403.61,554.09,9054.5,47.498
8,48,150,1583.56,1404.97,553.25,9053.1,47.432
8,49,149,1585.56,1402.80,554.15,9044.9,47.417
8,50,148,1584.20,1402.42,553.83,9056.3,47.583
8,51,147,1585.08,1405.01,553.87,9051.7,47.433
8,52,146,1585.16,1404.48,553.63,9049.7,47.447
8,53,145,1585.66,1403.04,553.78,9056.7,47.508
8,54,144,1586.08,1404.02,553.90,9053.5,47.528
8,55,143,1583.44,1402.82,554.19,9049.0,47.416
8,56,142,1584.00,1403.50,553.38,9057.3,47.449
8,57,141,1584.95,1404.53,554.09,9053.3,47.504
8,58,140,1584.50,1403.73,554.03,9048.2,47.450
8,59,139,1585.32,1404.71,553.27,9052.5,47.438
8,60,138,1585.57,1404.70,554.28,9054.7,47.517
8,61,137,1586.15,1404.26,553.81,9053.1,47.487
8,62,136,1584.75,1404.36,553.79,9047.0,47.515
8,63,135,1585.04,1405.84,553.31,9048.1,47.452
8,64,134,1585.91,1404.36,553.89,9046.1,47.392
8,65,133,1585.26,1402.77,553.64,9051.8,47.401
8,66,132,1586.28,1405.10,553.33,9046.7,47.336
8,67,131,1584.37,1404.69,553.68,9051.6,47.374
8,68,130,1585.64,1403.50,553.80,9049.7,47.386
8,69,129,1584.08,1404.87,553.92,9053.7,47.466
8,70,128,1585.11,1402.45,553.72,9049.9,47.548
8,71,127,1585.55,1405.38,553.98,9047.5,47.456
8,72,126,1585.19,1403.15,553.68,9049.3,47.530
8,73,125,1583.34,1405.09,553.52,9045.2,47.509
8,74,124,1585.59,1405.13,554.04,9057.2,47.478
8,75,123,1584.87,1404.31,554.17,9047.3,47.417
8,76,122,1584.75,1402.11,553.84,9043.4,47.453
8,77,121,1585.69,1403.57,554.30,9044.9,47.510
8,78,120,1585.54,1402.46,554.61,9049.8,47.406
8,79,119,1583.87,1403.80,553.76,9050.4,47.435
8,80,118,1585.51,1403.65,553.22,9049.5,47.332
8,81,117,1585.28,1403.12,553.85,9054.6,47.403
8,82,116,1585.85,1403.61,554.33,9048.7,47.408
8,83,115,1585.55,1403.61,553.55,9048.3,47.448
8,84,114,1586.07,1402.26,553.81,9052.2,47.460
8,85,113,1586.05,1403.93,553.74,9052.1,47.455
8,86,112,1584.69,1404.46,553.60,9047.9,47.424
8,87,111,1586.08,1401.10,553.92,9050.1,47.366
8,88,110,1585.25,1404.43,553.98,9040.7,47.518
8,89,109,1584.41,1404.62,554.02,9046.9,47.483
8,90,108,1584.69,1402.14,554.15,9047.3,47.407
8,91,107,1584.68,1404.25,553.78,9051.9,47.383
8,92,106,1584.41,1403.90,554.37,9049.6,47.504
8,93,105,1585.03,1403.56,553.73,9049.4,47.480
8,94,104,1586.10,1404.32,554.16,9046.6,47.429
8,95,103,1584.42,1404.28,553.69,9052.6,47.403
8,96,102,1585.03,1404.62,553.18,9057.4,47.436
8,97,101,1583.38,1404.14,553.81,9049.7,47.500
8,98,100,1585.60,1404.27,553.94,9049.6,47.539
8,99,99,1583.82,1404.13,553.82,9052.8,47.408
8,100,98,1583.61,1404.14,553.88,9055.2,47.386
8,101,97,1585.92,1406.13,553.69,9045.5,47.430
8,102,96,1585.01,1404.51,553.62,9055.4,47.394
8,103,95,1583.61,1405.00,553.12,9049.3,47.606
8,104,94,1584.99,1402.99,553.78,9049.8,47.458
8,105,93,1585.53,1403.06,554.31,9050.9,47.486
8,106,92,1584.50,1405.16,553.72,9051.0,47.403
8,107,91,1584.20,1404.62,553.67,9047.0,47.418
8,108,90,1585.56,1403.43,553.76,9050.1,47.354
8,109,89,1583.82,1404.30,553.58,9053.7,47.498
8,110,88,1585.58,1405.64,553.78,9052.3,47.421
8,111,87,1586.98,1405.80,553.80,9051.4,47.518
8,112,86,1584.92,1403.46,554.05,9050.3,47.458
8,113,85,1584.41,1402.55,553.85,9053.3,47.437
8,114,84,1586.28,1403.52,553.45,9050.0,47.443
8,115,83,1585.80,1403.53,554.17,9057.2,47.444
8,116,82,1586.24,1403.35,554.07,9054.1,47.488
8,117,81,1585.30,1401.72,553.53,9048.4,47.395
8,118,80,1585.49,1404.10,553.46,9047.0,47.407
8,119,79,1586.37,1403.98,553.54,9049.2,47.458
8,120,78,1585.92,1401.94,553.98,9056.0,47.387
8,121,77,1584.87,1404.38,553.42,9051.9,47.340
8,122,76,1584.85,1406.29,553.35,9055.7,47.453
8,123,75,1584.40,1405.60,553.57,9049.9,47.446
8,124,74,1586.33,1405.80,553.93,9053.1,47.363
8,125,73,1585.68,1407.95,553.77,9060.2,47.499
8,126,72,1586.37,1405.71,553.51,9046.0,47.428
8,127,71,1587.27,1405.05,553.62,9055.3,47.379
8,128,70,1586.06,1404.82,553.22,9048.0,47.377
8,129,69,1587.68,1405.07,553.48,9051.0,47.479
8,130,68,1587.73,1406.83,553.50,9052.2,47.358
8,131,67,1588.37,1405.54,553.57,9056.9,47.387
8,132,66,1587.79,1407.08,553.86,9051.8,47.348
8,133,65,1586.70,1406.76,553.33,9052.4,47.314
8,134,64,1587.63,1408.53,553.41,9056.1,47.435
8,135,63,1587.72,1407.78,553.36,9053.2,47.363
8,136,62,1587.36,1407.41,553.11,9055.6,47.422
8,137,61,1588.38,1408.48,553.19,9050.3,47.380
8,138,60,1587.92,1405.87,553.54,9055.6,47.413
8,139,59,1589.14,1407.16,553.26,9055.0,47.382
8,140,58,1587.60,1409.43,552.94,9058.2,47.294
8,141,57,1589.33,1409.09,553.04,9055.2,47.404
8,142,56,1590.40,1406.77,553.20,9053.2,47.380
8,143,55,1588.55,1408.19,552.92,9052.7,47.429
8,144,54,1587.50,1409.29,552.78,9052.9,47.384
8,145,53,1587.87,1409.07,552.41,9058.9,47.324
8,146,52,1588.95,1409.53,552.56,9057.5,47.291
8,147,51,1590.00,1411.09,553.59,9058.3,47.402
8,148,50,1588.27,1411.09,552.94,9056.7,47.421
8,149,49,1589.69,1409.57,552.80,9055.0,47.406
8,150,48,1589.25,1409.29,552.34,9061.7,47.320
8,151,47,1589.23,1409.94,552.55,9055.3,47.289
8,152,46,1592.20,1409.96,552.42,9058.5,47.322
8,153,45,1591.22,1411.85,552.37,9055.8,47.402
8,154,44,1590.86,1412.81,551.74,9061.2,47.430
8,155,43,1590.87,1411.32,552.45,9059.0,47.315
8,156,42,1591.11,1411.23,552.68,9062.9,47.339
8,157,41,1592.25,1411.83,552.03,9059.6,47.322
8,158,40,1590.98,1411.89,552.05,9069.6,47.179
8,159,39,1591.91,1414.17,552.19,9065.2,47.318
8,160,38,1591.75,1410.89,552.16,9060.2,47.268
8,161,37,1592.12,1414.76,552.77,9064.1,47.281
8,162,36,1591.82,1413.90,552.52,9062.9,47.180
8,163,35,1593.53,1414.66,551.46,9064.8,47.317
8,164,34,1593.18,1413.36,552.18,9063.2,47.216
8,165,33,1591.85,1415.51,552.01,9065.4,47.263
8,166,32,1593.31,1413.71,551.63,9058.1,47.243
8,167,31,1593.74,1415.53,551.69,9068.8,47.343
8,168,30,1595.08,1415.71,551.65,9063.0,47.307
8,169,29,1595.84,1415.91,552.16,9061.5,47.208
8,170,28,1595.44,1416.16,551.92,9067.3,47.217
8,171,27,1594.84,1414.86,551.12,9071.2,47.299
8,172,26,1595.57,1415.01,551.29,9064.0,47.309
8,173,25,1595.08,1415.91,551.35,9066.5,47.319
8,174,24,1595.23,1415.96,550.63,9069.1,47.212
8,175,23,1594.94,1418.62,551.41,9069.6,47.303
8,176,22,1596.89,1417.14,550.84,9073.1,47.249
8,177,21,1596.77,1417.46,551.27,9068.0,47.219
8,178,20,1598.07,1417.97,550.55,9067.5,47.268
8,179,19,1597.40,1418.79,550.80,9073.4,47.170
8,180,18,1597.73,1418.60,550.62,9070.0,47.189
8,181,17,1597.73,1419.82,549.71,9069.9,47.182
8,182,16,1599.26,1418.99,550.80,9078.4,47.130
8,183,15,1598.66,1419.59,550.53,9070.9,47.154
8,184,14,1600.82,1421.43,550.95,9076.0,47.104
8,185,13,1599.25,1422.00,550.29,9078.2,47.214
8,186,12,1600.72,1421.02,550.15,9074.0,47.245
8,187,11,1598.07,1419.91,550.43,9074.3,47.168
8,188,10,1600.60,1421.64,549.78,9083.5,47.112
8,189,9,1599.30,1423.51,550.15,9076.7,47.180
8,190,8,1601.32,1422.59,550.65,9070.0,47.187
8,191,7,1600.09,1424.50,550.16,9075.7,47.177
8,192,6,1601.79,1424.23,549.74,9076.9,47.137
8,193,5,1601.36,1424.71,549.37,9080.3,47.117
8,194,4,1601.04,1423.75,549.84,9067.1,47.090
8,195,3,1601.33,1425.29,549.59,9079.5,47.196
8,196,2,1603.15,1426.02,549.60,9082.7,47.101
8,197,1,1602.52,1425.97,549.50,9086.6,47.098
8,198,0,1603.49,1427.31,549.91,9077.1,47.122
9,1,220,1585.81,1404.59,553.74,9051.9,47.449
9,2,219,1584.22,1403.34,554.01,9046.8,47.409
9,3,218,1585.60,1404.12,553.97,9045.7,47.477
9,4,217,1584.47,1403.08,553.65,9054.8,47.432
9,5,216,1586.76,1402.14,553.34,9054.6,47.529
9,6,215,1584.31,1404.06,554.01,9049.2,47.457
9,7,214,1585.01,1402.67,553.70,9050.0,47.455
9,8,213,1583.62,1404.68,553.84,9046.3,47.540
9,9,212,1584.72,1403.75,553.99,9056.6,47.484
9,10,211,1585.66,1403.10,553.83,9048.1,47.485
9,11,210,1585.64,1405.47,553.15,9047.8,47.515
9,12,209,1583.88,1404.73,554.14,9049.9,47.379
9,13,208,1584.90,1405.31,554.26,9050.7,47.401
9,14,207,1586.39,1404.74,553.53,9051.2,47.465
9,15,206,1584.49,1404.31,554.13,9049.0,47.510
9,16,205,1583.60,1406.00,553.82,9053.8,47.461
9,17,204,1584.34,1403.97,553.23,9052.4,47.460
9,18,203,1584.85,1404.68,553.81,9052.1,47.498
9,19,202,1584.56,1403.25,553.28,9050.4,47.473
9,20,201,1583.94,1405.28,553.55,9042.6,47.525
9,21,200,1583.42,1404.87,554.02,9051.1,47.424
9,22,199,1585.40,1404.94,553.50,9053.4,47.497
9,23,198,1585.23,1403.52,554.08,9051.8,47.399
9,24,197,1584.71,1404.74,553.83,9053.8,47.433
9,25,196,1584.20,1405.97,553.30,9048.3,47.464
9,26,195,1585.79,1404.58,554.49,9049.6,47.406
9,27,194,1584.82,1403.71,553.78,9046.6,47.489
9,28,193,1585.30,1402.86,554.09,9047.2,47.391
9,29,192,1585.07,1402.42,553.98,9040.1,47.399
9,30,191,1586.26,1403.38,553.65,9054.5,47.410
9,31,190,1585.61,1405.06,553.94,9044.9,47.420
9,32,189,1587.17,1403.56,554.70,9056.0,47.476
9,33,188,1585.24,1403.58,553.77,9047.6,47.447
9,34,187,1583.91,1402.73,554.19,9044.4,47.494
9,35,186,1583.48,1404.57,553.74,9054.6,47.433
9,36,185,1583.39,1403.83,553.85,9049.5,47.479
9,37,184,1584.55,1402.86,553.50,9048.2,47.424
9,38,183,1586.92,1405.13,554.01,9051.6,47.465
9,39,182,1585.24,1404.15,553.81,9042.7,47.432
9,40,181,1584.81,1403.33,553.63,9051.1,47.488
9,41,180,1585.24,1404.67,554.03,9049.0,47.476
9,42,179,1583.60,1403.65,553.65,9055.4,47.467
9,43,178,1583.93,1404.54,554.07,9049.7,47.485
9,44,177,1583.00,1401.57,553.45,9050.5,47.527
9,45,176,1584.10,1403.23,553.83,9048.3,47.423
9,46,175,1584.66,1405.18,554.13,9050.1,47.533
9,47,174,1585.41,1405.04,553.54,9047.7,47.417
9,48,173,1584.93,1404.05,553.90,9056.9,47.486
9,49,172,1584.59,1404.00,554.25,9052.7,47.525
9,50,171,1584.61,1403.36,553.59,9048.6,47.397
9,51,170,1585.24,1404.28,554.20,9043.8,47.403
9,52,169,1585.64,1404.17,553.81,9054.4,47.400
9,53,168,1584.42,1403.24,553.20,9050.5,47.424
9,54,167,1584.41,1403.18,553.79,9047.2,47.461
9,55,166,1585.37,1403.73,553.69,9050.6,47.449
9,56,165,1586.06,1404.29,554.13,9052.1,47.384
9,57,164,1584.55,1403.96,554.06,9056.7,47.426
9,58,163,1585.04,1404.72,553.78,9055.8,47.383
9,59,162,1585.54,1404.60,554.15,9050.2,47.495
9,60,161,1584.80,1403.28,553.52,9045.0,47.428
9,61,160,1585.25,1403.81,553.86,9054.3,47.424
9,62,159,1586.87,1404.68,553.74,9049.2,47.400
9,63,158,1584.98,1402.05,554.18,9040.1,47.452
9,64,157,1584.08,1403.37,553.63,9056.7,47.395
9,65,156,1585.73,1405.04,553.10,9047.8,47.524
9,66,155,1583.95,1405.08,553.79,9049.8,47.453
9,67,154,1585.27,1403.14,553.72,9051.3,47.459
9,68,153,1585.28,1403.35,553.99,9050.4,47.371
9,69,152,1584.57,1403.19,553.53,9048.3,47.481
9,70,151,1584.50,1404.20,553.82,9047.3,47.433
9,71,150,1585.69,1404.13,553.96,9054.5,47.472
9,72,149,1583.46,1404.24,553.61,9056.3,47.470
9,73,148,1584.52,1404.51,553.83,9044.0,47.493
9,74,147,1584.68,1405.28,553.76,9055.0,47.471
9,75,146,1585.78,1403.56,553.91,9044.0,47.444
9,76,145,1583.81,1402.97,553.53,9052.3,47.443
9,77,144,1585.03,1403.84,554.12,9050.0,47.462
9,78,143,1584.54,1405.03,554.17,9049.9,47.421
9,79,142,1583.71,1403.22,553.15,9046.8,47.468
9,80,141,1584.96,1406.09,553.69,9048.4,47.503
9,81,140,1583.46,1402.67,554.00,9049.3,47.441
9,82,139,1584.25,1404.22,553.56,9050.3,47.392
9,83,138,1584.85,1405.82,553.67,9049.5,47.440
9,84,137,1585.14,1404.42,553.88,9051.0,47.441
9,85,136,1585.08,1403.81,553.26,9059.2,47.486
9,86,135,1584.22,1404.21,553.40,9048.3,47.376
9,87,134,1584.96,1402.58,553.92,9052.4,47.409
9,88,133,1585.13,1403.21,553.95,9047.6,47.489
9,89,132,1583.55,1403.10,553.47,9050.7,47.478
9,90,131,1585.22,1403.54,552.96,9050.1,47.489
9,91,130,1587.14,1403.62,553.60,9051.1,47.437
9,92,129,1586.02,1403.27,553.73,9053.1,47.465
9,93,128,1585.93,1403.61,554.18,9044.2,47.369
9,94,127,1586.02,1404.01,554.08,9050.3,47.450
9,95,126,1583.94,1403.98,554.21,9050.2,47.484
9,96,125,1585.52,1403.09,554.06,9048.9,47.437
9,97,124,1586.68,1404.54,553.61,9050.2,47.452
9,98,123,1586.35,1404.04,554.46,9045.5,47.448
